Day;L;M;S;SD4neg;SD3neg;SD2neg;SD1neg;SD0;SD1;SD2;SD3;SD4
1654;-0.5684;15.2526;0.09533;10.677;11.702;12.727;13.9;15.253;16.823;18.663;20.84;23.016
1655;-0.5684;15.2527;0.09535;10.676;11.701;12.727;13.9;15.253;16.824;18.664;20.841;23.018
1656;-0.5684;15.2528;0.09537;10.676;11.701;12.726;13.9;15.253;16.824;18.665;20.843;23.021
1657;-0.5684;15.2529;0.09538;10.675;11.701;12.726;13.9;15.253;16.824;18.666;20.844;23.022
1658;-0.5684;15.2529;0.0954;10.674;11.7;12.726;13.9;15.253;16.825;18.667;20.845;23.024
1659;-0.5684;15.253;0.09542;10.674;11.7;12.725;13.9;15.253;16.825;18.667;20.847;23.026
1660;-0.5684;15.2531;0.09544;10.673;11.699;12.725;13.899;15.253;16.826;18.668;20.849;23.029
1661;-0.5684;15.2532;0.09545;10.673;11.699;12.725;13.899;15.253;16.826;18.669;20.849;23.03
1662;-0.5684;15.2533;0.09547;10.672;11.698;12.724;13.899;15.253;16.826;18.67;20.851;23.032
1663;-0.5684;15.2534;0.09549;10.671;11.698;12.724;13.899;15.253;16.827;18.671;20.853;23.034
1664;-0.5684;15.2534;0.0955;10.671;11.697;12.724;13.899;15.253;16.827;18.671;20.853;23.036
1665;-0.5684;15.2535;0.09552;10.67;11.697;12.723;13.899;15.254;16.828;18.672;20.855;23.038
1666;-0.5684;15.2536;0.09554;10.67;11.696;12.723;13.898;15.254;16.828;18.673;20.857;23.04
1667;-0.5684;15.2537;0.09556;10.669;11.696;12.723;13.898;15.254;16.829;18.674;20.858;23.042
1668;-0.5684;15.2538;0.09557;10.669;11.696;12.723;13.898;15.254;16.829;18.675;20.859;23.044
1669;-0.5684;15.2539;0.09559;10.668;11.695;12.722;13.898;15.254;16.829;18.676;20.861;23.046
1670;-0.5684;15.254;0.09561;10.667;11.695;12.722;13.898;15.254;16.83;18.677;20.862;23.048
1671;-0.5684;15.2541;0.09562;10.667;11.694;12.722;13.898;15.254;16.83;18.677;20.863;23.05
1672;-0.5684;15.2542;0.09564;10.666;11.694;12.721;13.898;15.254;16.83;18.678;20.865;23.052
1673;-0.5684;15.2543;0.09566;10.666;11.693;12.721;13.898;15.254;16.831;18.679;20.867;23.054
1674;-0.5684;15.2543;0.09567;10.665;11.693;12.721;13.897;15.254;16.831;18.68;20.867;23.055
1675;-0.5684;15.2544;0.09569;10.665;11.692;12.72;13.897;15.254;16.832;18.68;20.869;23.058
1676;-0.5684;15.2545;0.09571;10.664;11.692;12.72;13.897;15.254;16.832;18.681;20.871;23.06
1677;-0.5684;15.2546;0.09573;10.663;11.691;12.72;13.897;15.255;16.833;18.682;20.872;23.062
1678;-0.5684;15.2547;0.09574;10.663;11.691;12.719;13.897;15.255;16.833;18.683;20.873;23.063
1679;-0.5684;15.2548;0.09576;10.662;11.691;12.719;13.897;15.255;16.833;18.684;20.875;23.066
1680;-0.5684;15.2549;0.09578;10.662;11.69;12.719;13.897;15.255;16.834;18.685;20.876;23.068
1681;-0.5684;15.255;0.09579;10.661;11.69;12.719;13.896;15.255;16.834;18.685;20.877;23.069
1682;-0.5684;15.2551;0.09581;10.661;11.689;12.718;13.896;15.255;16.835;18.686;20.879;23.072
1683;-0.5684;15.2552;0.09583;10.66;11.689;12.718;13.896;15.255;16.835;18.687;20.881;23.074
1684;-0.5684;15.2553;0.09584;10.66;11.689;12.718;13.896;15.255;16.835;18.688;20.881;23.075
1685;-0.5684;15.2554;0.09586;10.659;11.688;12.717;13.896;15.255;16.836;18.689;20.883;23.077
1686;-0.5684;15.2555;0.09588;10.658;11.688;12.717;13.896;15.256;16.836;18.69;20.885;23.08
1687;-0.5684;15.2556;0.09589;10.658;11.687;12.717;13.896;15.256;16.836;18.69;20.886;23.081
1688;-0.5684;15.2557;0.09591;10.657;11.687;12.716;13.896;15.256;16.837;18.691;20.887;23.083
1689;-0.5684;15.2558;0.09593;10.657;11.686;12.716;13.895;15.256;16.837;18.692;20.889;23.086
1690;-0.5684;15.2559;0.09594;10.656;11.686;12.716;13.895;15.256;16.838;18.693;20.89;23.087
1691;-0.5684;15.256;0.09596;10.656;11.686;12.715;13.895;15.256;16.838;18.694;20.891;23.089
1692;-0.5684;15.2561;0.09597;10.655;11.685;12.715;13.895;15.256;16.838;18.694;20.892;23.09
1693;-0.5684;15.2563;0.09599;10.655;11.685;12.715;13.895;15.256;16.839;18.695;20.894;23.093
1694;-0.5684;15.2564;0.09601;10.654;11.684;12.715;13.895;15.256;16.84;18.696;20.896;23.095
1695;-0.5684;15.2565;0.09602;10.654;11.684;12.714;13.895;15.256;16.84;18.697;20.897;23.096
1696;-0.5684;15.2566;0.09604;10.653;11.684;12.714;13.895;15.257;16.84;18.698;20.898;23.099
1697;-0.5684;15.2567;0.09606;10.652;11.683;12.714;13.894;15.257;16.841;18.699;20.9;23.101
1698;-0.5684;15.2568;0.09607;10.652;11.683;12.714;13.894;15.257;16.841;18.699;20.901;23.102
1699;-0.5684;15.2569;0.09609;10.651;11.682;12.713;13.894;15.257;16.841;18.7;20.902;23.104
1700;-0.5684;15.257;0.0961;10.651;11.682;12.713;13.894;15.257;16.842;18.701;20.903;23.106
1701;-0.5684;15.2571;0.09612;10.651;11.682;12.713;13.894;15.257;16.842;18.702;20.905;23.108
1702;-0.5684;15.2572;0.09614;10.65;11.681;12.712;13.894;15.257;16.843;18.703;20.907;23.11
1703;-0.5684;15.2574;0.09615;10.65;11.681;12.712;13.894;15.257;16.843;18.703;20.908;23.112
1704;-0.5684;15.2575;0.09617;10.649;11.68;12.712;13.894;15.258;16.844;18.704;20.909;23.114
1705;-0.5684;15.2576;0.09618;10.649;11.68;12.712;13.894;15.258;16.844;18.705;20.91;23.115
1706;-0.5684;15.2577;0.0962;10.648;11.68;12.711;13.894;15.258;16.844;18.706;20.912;23.118
1707;-0.5684;15.2578;0.09622;10.647;11.679;12.711;13.893;15.258;16.845;18.707;20.913;23.12
1708;-0.5684;15.2579;0.09623;10.647;11.679;12.711;13.893;15.258;16.845;18.707;20.914;23.121
1709;-0.5684;15.258;0.09625;10.646;11.678;12.71;13.893;15.258;16.846;18.708;20.916;23.123
1710;-0.5684;15.2582;0.09626;10.646;11.678;12.71;13.893;15.258;16.846;18.709;20.917;23.125
1711;-0.5684;15.2583;0.09628;10.645;11.678;12.71;13.893;15.258;16.846;18.71;20.919;23.127
1712;-0.5684;15.2584;0.0963;10.645;11.677;12.71;13.893;15.258;16.847;18.711;20.92;23.129
1713;-0.5684;15.2585;0.09631;10.644;11.677;12.709;13.893;15.258;16.847;18.712;20.921;23.131
1714;-0.5684;15.2586;0.09633;10.644;11.676;12.709;13.893;15.259;16.848;18.712;20.923;23.133
1715;-0.5684;15.2587;0.09634;10.643;11.676;12.709;13.893;15.259;16.848;18.713;20.924;23.134
1716;-0.5684;15.2589;0.09636;10.643;11.676;12.709;13.893;15.259;16.849;18.714;20.925;23.137
1717;-0.5684;15.259;0.09637;10.643;11.676;12.709;13.892;15.259;16.849;18.715;20.926;23.138
1718;-0.5684;15.2591;0.09639;10.642;11.675;12.708;13.892;15.259;16.849;18.716;20.928;23.14
1719;-0.5684;15.2592;0.09641;10.641;11.674;12.708;13.892;15.259;16.85;18.717;20.93;23.143
1720;-0.5684;15.2593;0.09642;10.641;11.674;12.708;13.892;15.259;16.85;18.717;20.93;23.144
1721;-0.5684;15.2595;0.09644;10.64;11.674;12.707;13.892;15.26;16.851;18.718;20.932;23.146
1722;-0.5684;15.2596;0.09645;10.64;11.674;12.707;13.892;15.26;16.851;18.719;20.933;23.147
1723;-0.5684;15.2597;0.09647;10.639;11.673;12.707;13.892;15.26;16.851;18.72;20.935;23.15
1724;-0.5684;15.2598;0.09648;10.639;11.673;12.707;13.892;15.26;16.852;18.72;20.936;23.151
1725;-0.5684;15.2599;0.0965;10.638;11.672;12.706;13.892;15.26;16.852;18.721;20.937;23.153
1726;-0.5684;15.2601;0.09651;10.638;11.672;12.706;13.892;15.26;16.853;18.722;20.938;23.155
1727;-0.5684;15.2602;0.09653;10.637;11.672;12.706;13.891;15.26;16.853;18.723;20.94;23.157
1728;-0.5684;15.2603;0.09654;10.637;11.671;12.706;13.891;15.26;16.853;18.723;20.941;23.158
1729;-0.5684;15.2604;0.09656;10.636;11.671;12.705;13.891;15.26;16.854;18.724;20.942;23.161
1730;-0.5684;15.2606;0.09657;10.636;11.671;12.705;13.891;15.261;16.854;18.725;20.944;23.162
1731;-0.5684;15.2607;0.09659;10.636;11.67;12.705;13.891;15.261;16.855;18.726;20.945;23.164
1732;-0.5684;15.2608;0.0966;10.635;11.67;12.705;13.891;15.261;16.855;18.727;20.946;23.166
1733;-0.5684;15.261;0.09662;10.635;11.67;12.704;13.891;15.261;16.855;18.728;20.948;23.168
1734;-0.5684;15.2611;0.09663;10.634;11.669;12.704;13.891;15.261;16.856;18.728;20.949;23.169
1735;-0.5684;15.2612;0.09665;10.634;11.669;12.704;13.891;15.261;16.856;18.729;20.95;23.172
1736;-0.5684;15.2613;0.09666;10.633;11.669;12.704;13.891;15.261;16.857;18.73;20.951;23.173
1737;-0.5684;15.2615;0.09668;10.633;11.668;12.704;13.891;15.262;16.857;18.731;20.953;23.175
1738;-0.5684;15.2616;0.09669;10.632;11.668;12.703;13.891;15.262;16.857;18.731;20.954;23.177
1739;-0.5684;15.2617;0.09671;10.632;11.667;12.703;13.89;15.262;16.858;18.732;20.956;23.179
1740;-0.5684;15.2619;0.09672;10.632;11.667;12.703;13.89;15.262;16.858;18.733;20.957;23.18
1741;-0.5684;15.262;0.09674;10.631;11.667;12.703;13.89;15.262;16.859;18.734;20.958;23.183
1742;-0.5684;15.2621;0.09675;10.631;11.666;12.702;13.89;15.262;16.859;18.734;20.959;23.184
1743;-0.5684;15.2622;0.09677;10.63;11.666;12.702;13.89;15.262;16.859;18.735;20.961;23.186
1744;-0.5684;15.2624;0.09678;10.63;11.666;12.702;13.89;15.262;16.86;18.736;20.962;23.188
1745;-0.5684;15.2625;0.0968;10.629;11.665;12.702;13.89;15.262;16.86;18.737;20.963;23.19
1746;-0.5684;15.2626;0.09681;10.629;11.665;12.701;13.89;15.263;16.861;18.738;20.964;23.191
1747;-0.5684;15.2628;0.09683;10.628;11.665;12.701;13.89;15.263;16.861;18.739;20.966;23.194
1748;-0.5684;15.2629;0.09684;10.628;11.664;12.701;13.89;15.263;16.861;18.739;20.967;23.195
1749;-0.5684;15.263;0.09686;10.627;11.664;12.701;13.89;15.263;16.862;18.74;20.969;23.197
1750;-0.5684;15.2632;0.09687;10.627;11.664;12.701;13.89;15.263;16.862;18.741;20.97;23.198
1751;-0.5684;15.2633;0.09688;10.627;11.663;12.7;13.89;15.263;16.863;18.741;20.971;23.2
1752;-0.5684;15.2635;0.0969;10.626;11.663;12.7;13.89;15.264;16.863;18.742;20.972;23.202
1753;-0.5684;15.2636;0.09691;10.626;11.663;12.7;13.89;15.264;16.864;18.743;20.973;23.203
1754;-0.5684;15.2637;0.09693;10.625;11.662;12.7;13.889;15.264;16.864;18.744;20.975;23.206
1755;-0.5684;15.2639;0.09694;10.625;11.662;12.7;13.889;15.264;16.864;18.745;20.976;23.207
1756;-0.5684;15.264;0.09696;10.624;11.662;12.699;13.889;15.264;16.865;18.746;20.978;23.209
1757;-0.5684;15.2641;0.09697;10.624;11.661;12.699;13.889;15.264;16.865;18.746;20.978;23.211
1758;-0.5684;15.2643;0.09699;10.623;11.661;12.699;13.889;15.264;16.866;18.747;20.98;23.213
1759;-0.5684;15.2644;0.097;10.623;11.661;12.699;13.889;15.264;16.866;18.748;20.981;23.214
1760;-0.5684;15.2646;0.09701;10.623;11.661;12.699;13.889;15.265;16.866;18.748;20.982;23.216
1761;-0.5684;15.2647;0.09703;10.622;11.66;12.698;13.889;15.265;16.867;18.749;20.984;23.218
1762;-0.5684;15.2648;0.09704;10.622;11.66;12.698;13.889;15.265;16.867;18.75;20.985;23.219
1763;-0.5684;15.265;0.09706;10.621;11.659;12.698;13.889;15.265;16.868;18.751;20.986;23.222
1764;-0.5684;15.2651;0.09707;10.621;11.659;12.698;13.889;15.265;16.868;18.752;20.987;23.223
1765;-0.5684;15.2653;0.09708;10.62;11.659;12.698;13.889;15.265;16.868;18.752;20.988;23.225
1766;-0.5684;15.2654;0.0971;10.62;11.658;12.697;13.889;15.265;16.869;18.753;20.99;23.227
1767;-0.5684;15.2655;0.09711;10.62;11.658;12.697;13.889;15.266;16.869;18.754;20.991;23.228
1768;-0.5684;15.2657;0.09713;10.619;11.658;12.697;13.889;15.266;16.87;18.755;20.993;23.231
1769;-0.5684;15.2658;0.09714;10.619;11.658;12.697;13.889;15.266;16.87;18.755;20.994;23.232
1770;-0.5684;15.266;0.09715;10.618;11.657;12.697;13.889;15.266;16.87;18.756;20.995;23.233
1771;-0.5684;15.2661;0.09717;10.618;11.657;12.696;13.888;15.266;16.871;18.757;20.996;23.236
1772;-0.5684;15.2663;0.09718;10.617;11.657;12.696;13.888;15.266;16.871;18.758;20.997;23.237
1773;-0.5684;15.2664;0.0972;10.617;11.656;12.696;13.888;15.266;16.872;18.759;20.999;23.239
1774;-0.5684;15.2665;0.09721;10.617;11.656;12.696;13.888;15.266;16.872;18.759;21.0;23.24
1775;-0.5684;15.2667;0.09722;10.616;11.656;12.695;13.888;15.267;16.872;18.76;21.001;23.242
1776;-0.5684;15.2668;0.09724;10.616;11.655;12.695;13.888;15.267;16.873;18.761;21.003;23.244
1777;-0.5684;15.267;0.09725;10.615;11.655;12.695;13.888;15.267;16.873;18.762;21.004;23.246
1778;-0.5684;15.2671;0.09726;10.615;11.655;12.695;13.888;15.267;16.874;18.762;21.004;23.247
1779;-0.5684;15.2673;0.09728;10.614;11.655;12.695;13.888;15.267;16.874;18.763;21.006;23.249
1780;-0.5684;15.2674;0.09729;10.614;11.654;12.694;13.888;15.267;16.874;18.764;21.007;23.251
1781;-0.5684;15.2676;0.0973;10.614;11.654;12.694;13.888;15.268;16.875;18.764;21.008;23.252
1782;-0.5684;15.2677;0.09732;10.613;11.654;12.694;13.888;15.268;16.875;18.765;21.01;23.254
1783;-0.5684;15.2679;0.09733;10.613;11.654;12.694;13.888;15.268;16.876;18.766;21.011;23.256
1784;-0.5684;15.268;0.09734;10.613;11.653;12.694;13.888;15.268;16.876;18.767;21.012;23.257
1785;-0.5684;15.2682;0.09736;10.612;11.653;12.694;13.888;15.268;16.877;18.768;21.014;23.259
1786;-0.5684;15.2683;0.09737;10.612;11.653;12.693;13.888;15.268;16.877;18.768;21.014;23.261
1787;-0.5684;15.2685;0.09739;10.611;11.652;12.693;13.888;15.268;16.877;18.769;21.016;23.263
1788;-0.5684;15.2686;0.0974;10.611;11.652;12.693;13.888;15.269;16.878;18.77;21.017;23.264
1789;-0.5684;15.2688;0.09741;10.611;11.652;12.693;13.888;15.269;16.878;18.771;21.018;23.266
1790;-0.5684;15.2689;0.09743;10.61;11.651;12.693;13.888;15.269;16.879;18.771;21.02;23.268
1791;-0.5684;15.2691;0.09744;10.61;11.651;12.692;13.888;15.269;16.879;18.772;21.021;23.269
1792;-0.5684;15.2692;0.09745;10.609;11.651;12.692;13.888;15.269;16.879;18.773;21.022;23.271
1793;-0.5684;15.2694;0.09746;10.609;11.651;12.692;13.888;15.269;16.88;18.773;21.023;23.272
1794;-0.5684;15.2695;0.09748;10.609;11.65;12.692;13.887;15.27;16.88;18.774;21.024;23.274
1795;-0.5684;15.2697;0.09749;10.608;11.65;12.692;13.887;15.27;16.881;18.775;21.025;23.276
1796;-0.5684;15.2698;0.0975;10.608;11.65;12.692;13.887;15.27;16.881;18.776;21.026;23.277
1797;-0.5684;15.27;0.09752;10.607;11.649;12.691;13.887;15.27;16.881;18.777;21.028;23.28
1798;-0.5684;15.2702;0.09753;10.607;11.649;12.691;13.887;15.27;16.882;18.777;21.029;23.281
1799;-0.5684;15.2703;0.09754;10.607;11.649;12.691;13.887;15.27;16.882;18.778;21.03;23.282
1800;-0.5684;15.2705;0.09756;10.606;11.649;12.691;13.887;15.27;16.883;18.779;21.032;23.285
1801;-0.5684;15.2706;0.09757;10.606;11.648;12.691;13.887;15.271;16.883;18.779;21.033;23.286
1802;-0.5684;15.2708;0.09758;10.606;11.648;12.691;13.887;15.271;16.883;18.78;21.034;23.287
1803;-0.5684;15.2709;0.0976;10.605;11.648;12.69;13.887;15.271;16.884;18.781;21.035;23.29
1804;-0.5684;15.2711;0.09761;10.605;11.648;12.69;13.887;15.271;16.884;18.782;21.036;23.291
1805;-0.5684;15.2713;0.09762;10.605;11.647;12.69;13.887;15.271;16.885;18.782;21.037;23.292
1806;-0.5684;15.2714;0.09763;10.604;11.647;12.69;13.887;15.271;16.885;18.783;21.038;23.294
1807;-0.5684;15.2716;0.09765;10.604;11.647;12.69;13.887;15.272;16.886;18.784;21.04;23.296
1808;-0.5684;15.2717;0.09766;10.603;11.647;12.69;13.887;15.272;16.886;18.785;21.041;23.297
1809;-0.5684;15.2719;0.09767;10.603;11.646;12.69;13.887;15.272;16.886;18.785;21.042;23.299
1810;-0.5684;15.272;0.09769;10.603;11.646;12.689;13.887;15.272;16.887;18.786;21.044;23.301
1811;-0.5684;15.2722;0.0977;10.602;11.646;12.689;13.887;15.272;16.887;18.787;21.045;23.303
1812;-0.5684;15.2724;0.09771;10.602;11.646;12.689;13.887;15.272;16.888;18.788;21.046;23.304
1813;-0.5684;15.2725;0.09772;10.602;11.645;12.689;13.887;15.272;16.888;18.788;21.047;23.305
1814;-0.5684;15.2727;0.09774;10.601;11.645;12.689;13.887;15.273;16.888;18.789;21.048;23.308
1815;-0.5684;15.2729;0.09775;10.601;11.645;12.689;13.887;15.273;16.889;18.79;21.05;23.309
1816;-0.5684;15.273;0.09776;10.601;11.645;12.688;13.887;15.273;16.889;18.79;21.05;23.31
1817;-0.5684;15.2732;0.09777;10.6;11.644;12.688;13.887;15.273;16.889;18.791;21.051;23.312
1818;-0.5684;15.2733;0.09779;10.6;11.644;12.688;13.887;15.273;16.89;18.792;21.053;23.314
1819;-0.5684;15.2735;0.0978;10.599;11.644;12.688;13.887;15.274;16.89;18.793;21.054;23.316
1820;-0.5684;15.2737;0.09781;10.599;11.644;12.688;13.887;15.274;16.891;18.793;21.055;23.317
1821;-0.5684;15.2738;0.09782;10.599;11.643;12.688;13.887;15.274;16.891;18.794;21.056;23.318
1822;-0.5684;15.274;0.09784;10.598;11.643;12.687;13.887;15.274;16.892;18.795;21.058;23.321
1823;-0.5684;15.2742;0.09785;10.598;11.643;12.687;13.887;15.274;16.892;18.796;21.059;23.322
1824;-0.5684;15.2743;0.09786;10.598;11.643;12.687;13.887;15.274;16.892;18.796;21.06;23.323
1825;-0.5684;15.2745;0.09787;10.598;11.642;12.687;13.887;15.274;16.893;18.797;21.061;23.325
1826;-0.5684;15.2747;0.09789;10.597;11.642;12.687;13.887;15.275;16.893;18.798;21.063;23.327
1827;-0.5684;15.2748;0.0979;10.597;11.642;12.687;13.887;15.275;16.894;18.799;21.064;23.328
1828;-0.5684;15.275;0.09791;10.596;11.642;12.687;13.887;15.275;16.894;18.799;21.065;23.33
1829;-0.5684;15.2752;0.09792;10.596;11.641;12.687;13.887;15.275;16.894;18.8;21.066;23.331
1830;-0.5684;15.2753;0.09794;10.596;11.641;12.686;13.887;15.275;16.895;18.801;21.067;23.334
1831;-0.5684;15.2755;0.09795;10.595;11.641;12.686;13.887;15.276;16.895;18.802;21.068;23.335
1832;-0.5684;15.2757;0.09796;10.595;11.641;12.686;13.887;15.276;16.896;18.802;21.069;23.336
1833;-0.5684;15.2758;0.09797;10.595;11.64;12.686;13.887;15.276;16.896;18.803;21.07;23.338
1834;-0.5684;15.276;0.09799;10.594;11.64;12.686;13.887;15.276;16.897;18.804;21.072;23.34
1835;-0.5684;15.2762;0.098;10.594;11.64;12.686;13.887;15.276;16.897;18.805;21.073;23.342
1836;-0.5684;15.2763;0.09801;10.594;11.64;12.685;13.887;15.276;16.897;18.805;21.074;23.343
1837;-0.5684;15.2765;0.09802;10.593;11.639;12.685;13.887;15.276;16.898;18.806;21.075;23.344
1838;-0.5684;15.2767;0.09803;10.593;11.639;12.685;13.887;15.277;16.898;18.806;21.076;23.346
1839;-0.5684;15.2768;0.09805;10.593;11.639;12.685;13.887;15.277;16.898;18.807;21.078;23.348
1840;-0.5684;15.277;0.09806;10.592;11.639;12.685;13.887;15.277;16.899;18.808;21.079;23.349
1841;-0.5684;15.2772;0.09807;10.592;11.638;12.685;13.887;15.277;16.899;18.809;21.08;23.351
1842;-0.5684;15.2773;0.09808;10.592;11.638;12.685;13.887;15.277;16.9;18.809;21.081;23.352
1843;-0.5684;15.2775;0.0981;10.591;11.638;12.684;13.887;15.278;16.9;18.81;21.082;23.354
1844;-0.5684;15.2777;0.09811;10.591;11.638;12.684;13.887;15.278;16.901;18.811;21.083;23.356
1845;-0.5684;15.2779;0.09812;10.591;11.637;12.684;13.887;15.278;16.901;18.812;21.084;23.357
1846;-0.5684;15.278;0.09813;10.59;11.637;12.684;13.887;15.278;16.901;18.812;21.085;23.359
1847;-0.5684;15.2782;0.09814;10.59;11.637;12.684;13.887;15.278;16.902;18.813;21.086;23.36
1848;-0.5684;15.2784;0.09816;10.59;11.637;12.684;13.887;15.278;16.902;18.814;21.088;23.362
1849;-0.5684;15.2785;0.09817;10.589;11.636;12.684;13.887;15.278;16.903;18.815;21.089;23.364
1850;-0.5684;15.2787;0.09818;10.589;11.636;12.684;13.887;15.279;16.903;18.815;21.09;23.365
1851;-0.5684;15.2789;0.09819;10.589;11.636;12.683;13.887;15.279;16.903;18.816;21.091;23.366
1852;-0.5684;15.2791;0.0982;10.589;11.636;12.683;13.887;15.279;16.904;18.817;21.092;23.368
1853;-0.5684;15.2792;0.09822;10.588;11.635;12.683;13.886;15.279;16.904;18.818;21.094;23.37
1854;-0.5684;15.2794;0.09823;10.588;11.635;12.683;13.887;15.279;16.905;18.818;21.095;23.372
1855;-0.5684;15.2796;0.09824;10.587;11.635;12.683;13.887;15.28;16.905;18.819;21.096;23.373
1856;-0.5684;15.2798;0.09825;10.587;11.635;12.683;13.887;15.28;16.905;18.82;21.097;23.374
